hsn_code,name,category,category_code
72083740,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : STRIP",Iron and Steel,72
72083790,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER",Iron and Steel,72
720838,Of a thickness of 3 mm or more but less than 4.75 mm,Iron and Steel,72
72083810,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : PLATES",Iron and Steel,72
72083820,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : UNIVERSAL PLATES",Iron and Steel,72
72083830,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : SHEETS",Iron and Steel,72
72083840,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : STRIP",Iron and Steel,72
72083890,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : OTHER",Iron and Steel,72
720839,Of a thickness of less than 3 mm,Iron and Steel,72
72083910,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF LESS THAN 3 MM : PLATES",Iron and Steel,72
72083920,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF LESS THAN 3 MM : UNIVERSAL PLATES",Iron and Steel,72
72083930,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF LESS THAN 3 MM : SHEETS",Iron and Steel,72
72083940,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF LESS THAN 3 MM : STRIP",Iron and Steel,72
72083990,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED: OF A THICKNESS OF LESS THAN 3 MM : OTHER",Iron and Steel,72
720840,"Not in coils, not further worked than hot-rolled, with patterns in relief",Iron and Steel,72
72084010,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED NOT IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, WITH PATTERNS IN RELIEF : PLATES",Iron and Steel,72
72084020,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED NOT IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, WITH PATTERNS IN RELIEF : UNIVERSAL PLATES",Iron and Steel,72
72084030,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED NOT IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, WITH PATTERNS IN RELIEF : SHEETS",Iron and Steel,72
72084040,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED NOT IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, WITH PATTERNS IN RELIEF : STRIP",Iron and Steel,72
72084090,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED NOT IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, WITH PATTERNS IN RELIEF : OTHER",Iron and Steel,72
720851,Of a thickness exceeding 10 mm,Iron and Steel,72
72085110,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS EXCEEDING 10 MM : PLATES",Iron and Steel,72
72085120,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS EXCEEDING 10 MM : UNIVERSAL PLATES",Iron and Steel,72
72085130,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS EXCEEDING 10 MM : SHEETS",Iron and Steel,72
72085140,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS EXCEEDING 10 MM : STRIP",Iron and Steel,72
72085190,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS EXCEEDING 10 MM : OTHER",Iron and Steel,72
720852,Of a thickness of 4.75 mm or more but not exceeding 10 mm,Iron and Steel,72
72085210,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : PLATES",Iron and Steel,72
72085220,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : UNIVERSAL PLATES",Iron and Steel,72
72085230,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : SHEETS",Iron and Steel,72
72085240,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : STRIP",Iron and Steel,72
72085290,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM : OTHER",Iron and Steel,72
720853,Of a thickness of 3 mm or more but less than 4.75 mm,Iron and Steel,72
72085310,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : PLATES",Iron and Steel,72
72085320,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : UNIVERSAL PLATES",Iron and Steel,72
72085330,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : SHEETS",Iron and Steel,72
72085340,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : STRIP",Iron and Steel,72
72085390,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM : OTHER",Iron and Steel,72
720854,Of a thickness of less than 3 mm,Iron and Steel,72
72085410,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF LESS THAN 3 MM : PLATES",Iron and Steel,72
72085420,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF LESS THAN 3 MM : UNIVERSAL PLATES",Iron and Steel,72
72085430,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF LESS THAN 3 MM : SHEETS",Iron and Steel,72
72085440,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF LESS THAN 3 MM : STRIP",Iron and Steel,72
72085490,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER, NOT IN COILS, NOT FURTHER WORKED THAN HOTROLLED : OF A THICKNESS OF LESS THAN 3 MM : OTHER",Iron and Steel,72
720890,IRON AND STEEL~Flat-rolled products of iron or non-alloy,Iron and Steel,72
72089000,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, HOT-ROLLED, NOT CLAD, PLATED OR COATED - OTHER",Iron and Steel,72
7209,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLDROLLED (COLD-REDUCED), NOT CLAD, PLATED OR COATED - In coils, not further worked than cold-rolled (coldreduced)",Iron and Steel,72
720915,Of a thickness of 3 mm or more,Iron and Steel,72
72091510,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : PLATES",Iron and Steel,72
72091520,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : SHEETS",Iron and Steel,72
72091530,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : STRIP",Iron and Steel,72
72091590,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : OTHER",Iron and Steel,72
720916,Of a thickness exceeding 1 mm but less than 3 mm,Iron and Steel,72
72091610,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : PLATES",Iron and Steel,72
72091620,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : SHEETS",Iron and Steel,72
72091630,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : STRIP",Iron and Steel,72
72091690,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : OTHER",Iron and Steel,72
720917,Of a thickness of 0.5 mm or more but not exceeding 1 mm,Iron and Steel,72
72091710,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM ...",Iron and Steel,72
72091720,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM ...",Iron and Steel,72
72091730,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM ...",Iron and Steel,72
72091790,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM ...",Iron and Steel,72
720918,Of a thickness of less than 0.5 mm,Iron and Steel,72
72091810,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : PLATES",Iron and Steel,72
72091820,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : SHEETS",Iron and Steel,72
72091830,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : STRIP",Iron and Steel,72
72091890,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : OTHER",Iron and Steel,72
720925,Of a thickness of 3 mm or more,Iron and Steel,72
72092510,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : PLATES",Iron and Steel,72
72092520,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : SHEETS",Iron and Steel,72
72092530,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : STRIP",Iron and Steel,72
72092590,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM OR MORE : OTHER",Iron and Steel,72
720926,Of a thickness excddeing 1 mm but less than 3 mm,Iron and Steel,72
72092610,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : P...",Iron and Steel,72
72092620,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : S...",Iron and Steel,72
72092630,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : S...",Iron and Steel,72
72092690,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM : O...",Iron and Steel,72
720927,Of a thickness of 0.5 mm or more but not exceeding 1 mm,Iron and Steel,72
72092710,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1...",Iron and Steel,72
72092720,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1...",Iron and Steel,72
72092730,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1...",Iron and Steel,72
72092790,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1...",Iron and Steel,72
720928,Of a thickness of less than 0.5 mm,Iron and Steel,72
72092810,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : PLATES",Iron and Steel,72
72092820,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : SHEETS",Iron and Steel,72
72092830,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : STRIP",Iron and Steel,72
72092890,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - NOT IN COILS, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 0.5 MM : OTHER",Iron and Steel,72
720990,"IRON AND STEEL~Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold- rolled (cold-reduced), not clad, plated or",Iron and Steel,72
72099000,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, COLD-ROLLED (COLDREDUCED), NOT CLAD, PLATED OR COATED - OTHER",Iron and Steel,72
7210,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - Plated or coated with tin",Iron and Steel,72
721011,Of a thickness of 0.5 mm or more,Iron and Steel,72
72101110,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - PLATED OR COATED WITH TIN : OF A THICKNESS OF 0.5 MM OR MORE : OTS/MR TYPE",Iron and Steel,72
72101190,"FLAT-ROLLED PRODUCTS OF IRON OR NON-ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE, CLAD, PLATED OR COATED - PLATED OR COATED WITH TIN : OF A THICKNESS OF 0.5 MM OR MORE : OTHER",Iron and Steel,72
721012,Of a thickness of less than 0.5 mm,Iron and Steel,72
